Customer_ID,Age,Gender,Income_Level,Address,Transaction_ID,Purchase_Date,Product_ID,Product_Category,Brand,Purchase_Amount,Average_Spending_Per_Purchase,Purchase_Frequency_Per_Month,Brand_Affinity_Score,Product_Category_Preferences,Month,Year,Season
dd3f92ad-93c2-48a0-bab3-e61edfeb044d,27.0,male,Medium,"1018 Bailey Circle
West Bradview, RI 03439",22e55312-63a9-4a3c-9e7d-955d5a3b0840,2020-01-15,4bfae49a-d0d4-48bb-a072-a921ed286a09,Electronics,Brand_C,211.0,-0.09564798497364851,0.573689915217595,1.3257287339328894,Hidden,1.0,1989.0,Fall
140ef8e3-29a7-4603-a9af-6d368ed51737,20.0,other,Low,"6963 Cooke Pike
Lake Kevin, MA 56732",72e78370-2b66-4238-9f23-c5a789e3377b,2020-01-17,c13a75bf-33cd-456d-bd4b-63efbef6a2cc,Electronics,Brand_C,349.0,0.1680526431537793,-1.2337767363816337,-0.48884659310364165,Low,1.0,2008.0,Spring
8e2bab8a-1cf3-4f51-9668-82af11dddbfc,67.0,other,Medium,"83356 Snyder Extension Suite 917
Rubenshire, AR 41009",474f13dd-9dde-46dc-9fe1-557abc7a9117,2020-01-17,3fb216c7-3645-4bda-9b6f-8a232f1a9ebc,Electronics,Brand_B,347.0,0.8838114909282262,-0.14929674542209637,1.6886437993401957,Medium,1.0,1984.0,Winter
dead6594-b896-4db9-8370-d133cb397f63,31.0,female,High,"8057 Charles Garden
Ryanmouth, VI 58046",ca7301a2-569e-4fc6-bef3-cbb6ba851b63,2020-01-18,b4a96604-8c4d-4121-9cfb-494ea469b829,Books,Brand_A,262.0,-1.7155232720421336,0.21219658489774934,0.2369835377109708,High,1.0,1979.0,Winter
b6c80015-16fd-449c-93d4-d3df84156116,72.0,female,Low,,56c33fa8-44e3-498a-8498-492dc7228a7c,2020-01-18,052b4a4d-c9e2-46bc-a077-7983b426eac3,Clothing,Brand_A,437.0,-0.057976466669730255,-0.5107900757419421,-0.12593152769633542,Low,1.0,1982.0,Spring
6d8c51f4-f39e-405a-aa2e-6270619dd54e,76.0,female,Low,"67020 Steven Hills Apt. 781
Kyleberg, OH 46986",d80da159-3016-49c0-b9f8-478130997e8c,2020-01-19,2f08ea0c-2db7-4e5d-88f7-51d0c895c730,Clothing,Brand_A,336.0,1.561898820398755,1.2966765758572865,-0.8517616585109479,Low,1.0,1997.0,Summer
515724e0-a5b2-4616-96eb-38c013f6d006,42.0,male,Medium,"923 Barton Harbor Suite 881
East Charles, GA 68958",1539533b-1931-437d-8f75-5e966c6e8cd9,2020-01-19,5cd89a2c-8ce1-4aeb-a4f5-9a935cc993e5,Books,Brand_C,390.0,0.7331254177125532,-0.8722834060617879,-1.5775917893255602,Low,1.0,1982.0,Spring
6e5eb8a5-64b9-4933-bdb3-5490307c3054,31.0,other,Hidden,"242 Griffin Path
Tanyamouth, OH 18819",4c348628-cf6b-4c96-8b83-73113f526566,2020-01-21,5e8badc3-bc64-4518-ba5f-6bd8ae545168,Electronics,Brand_C,107.0,1.8255994485261828,-1.5952700667014792,0.599898603118277,Medium,1.0,1974.0,Fall
b62c9217-a621-4f0d-8bfe-4be016a65781,62.0,female,Low,"698 Denise Crescent Suite 625
West Kayleeside, FL 32977",60a796c0-1125-471a-9e02-a528c19b674d,2020-01-23,73453e59-ec5c-402b-8b6f-bbb0ba7b8cd4,Electronics,Brand_C,136.0,-0.057976466669730255,-1.2337767363816337,-1.5775917893255602,Medium,1.0,2023.0,Spring
8dbbeeff-7e36-4449-acdb-eddb44f555f3,40.0,other,High,"44305 Paula Creek
Whitefurt, CA 48492",06cd4da5-a543-4877-948b-4b605ff48fe5,2020-01-27,30a32602-6928-4982-b68c-1c2bba74f198,Electronics,Brand_B,183.0,-1.3764796073068695,-0.5107900757419421,-0.12593152769633542,High,1.0,1998.0,Summer
4cab32ad-a011-4b3e-ae23-28b634d8e440,50.0,female,High,"USNS Lopez
FPO AP 48655",7dda4eea-7401-4c12-9027-34ad9bdc1466,2020-01-29,cf740993-e610-41bd-a672-94b0690f8542,Clothing,Brand_B,63.0,-1.6401802354342971,1.6581699061771322,-1.214676723918254,Medium,1.0,1978.0,Spring
9c7e0b75-c3fd-412c-959f-187f960e7838,19.0,female,Medium,"Unit 2869 Box 4747
DPO AA 02328",7f55ca6d-f11f-469f-9a9a-534380946983,2020-01-31,7ef16000-f06a-4217-b2fb-9044c3476a81,Hidden,,224.0,0.4317532712812071,0.21219658489774934,1.3257287339328894,Low,1.0,2007.0,Winter
760133f2-98b8-483d-9ff6-e2ac937a3be8,78.0,male,Medium,"91994 Perry Locks
West Matthewtown, KY 15622",675aa31b-18bd-4814-943b-4d41b71fadd4,2020-01-31,54388542-5d9d-4fcc-9e22-71faa44e46cb,Clothing,Brand_C,109.0,-0.886749869355932,0.573689915217595,0.2369835377109708,High,1.0,2023.0,Spring
c83afafa-2568-435c-aec1-96857cc3ad26,18.0,female,Medium,"51602 Rivera Prairie Suite 422
North Pamela, VI 24300",a11951e5-300e-4611-be02-35782cc9605a,2020-02-01,6f456327-1772-4051-a911-6ded31f683e8,Books,Brand_B,246.0,0.6577823811047167,-1.2337767363816337,0.9628136685255833,High,2.0,2010.0,Fall
f74a1432-8e2d-4698-8c96-66b2430a9328,52.0,male,Medium,"32830 Elliott Gardens
Lake Jessica, ME 35534",def1e372-ca85-4f1c-b598-02482905cdcb,2020-02-01,5320f5e4-197d-4dd7-a6cd-e8dee18da416,Electronics,Brand_A,494.0,1.3735412288791635,-0.14929674542209637,-0.48884659310364165,High,2.0,2014.0,Summer
43a59c31-c749-40af-b28a-fe39561fed0b,45.0,other,High,"793 Perry Extension
Williamsland, OR 27294",6ca5815a-57c1-4c8c-8e90-e6973b3899c1,2020-02-03,5767001f-8e4c-48dc-8f43-53f3b18a48ad,Clothing,Brand_C,246.0,-0.13331950327756678,-0.5107900757419421,1.6886437993401957,Medium,2.0,1985.0,Fall
27697d58-bf22-4540-8e31-5aa8084b52da,55.0,male,Low,"566 Christensen Cove
Kramertown, AZ 94038",0b806ed3-4f00-493c-a47d-f894aa481fd7,2020-02-04,,Clothing,Brand_B,465.0,-0.6230492412285041,-0.14929674542209637,0.599898603118277,Low,2.0,1980.0,Winter
97b965e3-de2c-4e4e-8711-0549018d7d3d,28.0,other,Medium,"495 Glass Street
New Christopherhaven, DE 83265",eebfe7ba-47c1-44d3-a737-030aac803331,2020-02-06,4fb75993-27c1-473f-b3d3-c72f8ac951c0,Books,Brand_C,43.0,0.7331254177125532,-1.2337767363816337,0.599898603118277,Medium,2.0,1978.0,Fall
850f4589-4908-4805-ba8a-518b2aa2a262,79.0,other,Medium,"9247 Paul Mall
Websterside, MN 92583",9a533356-be23-4449-8978-93e1d1ce118a,2020-02-06,104c242f-fd7a-437c-a5da-1417ddfd5758,Electronics,Brand_B,78.0,0.2810671980655341,-0.5107900757419421,-0.12593152769633542,Low,2.0,1991.0,Fall
885a469f-6e67-46b5-93a6-c6f9b535db68,76.0,other,High,"08026 Barber Plaza Apt. 056
New Kimmouth, VA 29752",3fe25ce8-ed2b-414b-aa56-8fb6fdab9225,2020-02-09,4f8744fc-3180-4142-b96e-9e3d78e89e80,Books,Brand_A,333.0,-0.13331950327756678,1.2966765758572865,-1.214676723918254,Medium,2.0,2018.0,Winter
b9a9def6-d017-4665-a15f-e4fd7ae1994b,29.0,male,Medium,"PSC 5962, Box 7138
APO AA 11079",6717c0bf-f884-43c9-9c24-9f4a59b4b9be,2020-02-11,e160da01-ba78-47ec-8f42-7ea1eeda8d8a,Electronics,Brand_B,263.0,-0.5853777229245859,-0.14929674542209637,1.3257287339328894,High,2.0,1974.0,Fall
ef6e4e1c-3fcc-46b3-beb7-71791ab60d32,51.0,male,High,"6998 Moreno Cliff
Gomezshire, MH 60638",f035156f-770c-422a-910a-23de1bb81254,2020-02-14,7e7f2f26-cdaf-4600-9f8d-874139b64624,Books,Brand_A,366.0,-0.3970201314049946,-0.14929674542209637,-0.48884659310364165,Medium,2.0,1997.0,Winter
7296a505-9ece-4c48-b08f-e3227a7f23df,70.0,other,Medium,"77452 Margaret Ridges
East Leslieside, GA 83100",c4f2e3ec-b73e-488e-886b-e5d6f1624361,2020-02-14,7fcbf369-41f4-4966-a00f-f891c15a7150,Electronics,Brand_C,246.0,1.7502564119183461,0.573689915217595,-1.5775917893255602,High,2.0,2001.0,Spring
1351bd15-4de6-4d95-8476-4588e2f85a2e,45.0,other,High,"PSC 8403, Box 7471
APO AA 04265",98e7b143-6db6-4c89-bf0b-ff4060601185,2020-02-18,d3ee8884-cbc2-4aa0-84ad-f3cd6610fd4b,Clothing,Brand_C,376.0,0.31873871636945234,1.2966765758572865,0.2369835377109708,Low,2.0,2014.0,Fall
6e01bf88-d9a5-4ee0-b4b5-28f321f50e98,40.0,male,Low,"0062 Brown Squares
Crystalport, MH 13585",55549a9f-5c39-49ae-bfa0-124dcbb810f4,2020-02-20,a2631df6-1cbb-492a-8375-546cbc21b6e6,Clothing,Brand_C,246.0,-0.32167709479715806,1.2966765758572865,-0.12593152769633542,Medium,2.0,2008.0,Winter
0018cd02-5c53-4137-8a27-d54c947f193a,72.0,hidden,Medium,"87318 Brianna Coves Apt. 241
Aliciaborough, IL 88365",3d67277c-e7e3-4a50-a4aa-dff35e983470,2020-02-20,cd59c393-7865-49ff-a903-4225f71edfa8,Electronics,Hidden,317.0,-0.8490783510520137,-0.14929674542209637,0.599898603118277,High,2.0,1985.0,Winter
2bc1934e-f14d-4da3-a0de-9cb17718f144,78.0,other,Medium,"7828 Smith Villages Apt. 438
Lake Daniel, ID 43536",3468810d-1a87-44df-abdc-abf46df44878,2020-02-20,da82146b-e99d-4e2c-a31e-727cc5bfab18,Books,Brand_B,39.0,-0.057976466669730255,1.6581699061771322,0.9628136685255833,Medium,2.0,2004.0,Hidden
08c66521-ef56-4af1-8fa0-0e2848800883,51.0,male,Low,"75476 Katie Garden Suite 214
Lopezmouth, CA 76342",670f7e28-114b-474f-b02b-eabfaf153b1c,2020-02-21,e71d457a-4a50-4640-b031-ef674ddaab50,Electronics,Brand_C,208.0,-1.1127789791794416,1.6581699061771322,-0.48884659310364165,Medium,2.0,1974.0,Spring
9246991f-b1de-43a9-806a-5ed6dd04bef9,75.0,other,Medium,"691 Carol Highway Apt. 671
East Cynthiaburgh, AR 57484",d967d752-2dad-41a6-9321-db2217a4b7d7,2020-02-24,4838cbf8-3a4a-488d-b6b4-b50d400ace8a,Electronics,Brand_B,49.0,0.846139972624308,-1.5952700667014792,1.6886437993401957,Medium,2.0,1985.0,Winter
7b970c85-9736-480c-84b9-d482b297bcd4,72.0,other,Low,"197 Kelly Crossroad Apt. 895
Christianport, NE 35150",52aea635-eab4-4a41-9fff-9f8ee302d159,2020-02-28,3f441c31-cc5d-425c-a48d-8efe7029bd8d,Electronics,,394.0,0.9214830092321445,1.2966765758572865,0.2369835377109708,Medium,2.0,1985.0,Summer
bdbaf2b0-1d82-4efd-9b54-ecb1554219fc,79.0,female,Low,"85060 Wilcox Brook Apt. 561
Maymouth, VT 70906",81b0de2b-ed5f-41ad-a3b6-6b3971fa6850,2020-03-01,193ae91d-ede7-4dfa-9649-17491e634948,Books,Brand_C,373.0,1.5242273020948367,-1.5952700667014792,-1.214676723918254,Low,3.0,1987.0,Fall
5cb97026-c12b-44f3-9fe3-25cfcd83eb5c,68.0,other,Low,"974 James Square
New Janice, MN 10884",e85c1022-4c86-4d92-b67e-4445d98bd99b,2020-03-01,9470f8e5-844a-4347-a98a-bda087c37021,Clothing,Brand_A,357.0,-0.2086625398854033,-0.8722834060617879,-1.214676723918254,Medium,3.0,2008.0,Fall
6ceddb48-ed62-46e1-8c56-15953d05780c,37.0,other,Medium,"7130 Frank Manors
Danielsland, NH 01025",e2425890-8af8-437e-be04-1e875ff72657,2020-03-02,1dfad74a-1784-4c73-ad0f-272d41e58998,Electronics,Brand_B,364.0,-0.6230492412285041,-0.8722834060617879,0.2369835377109708,Low,3.0,2012.0,Winter
186b58ec-9281-465f-a173-c09d622246d0,57.0,female,Medium,"44528 Nicole Inlet Suite 778
North Steven, NY 39456",Hidden,2020-03-03,27b87ef7-10b8-4d77-9a0f-e0056baead5e,Clothing,Brand_C,139.0,0.1680526431537793,-0.8722834060617879,1.3257287339328894,High,3.0,1986.0,Summer
8580ea9d-2196-43a7-8e35-67c9eae853c6,28.0,female,Low,"PSC 9168, Box 5126
APO AP 83230",3d181829-453a-4d2e-b71b-004d154a2845,2020-03-04,2ba9e982-5cc2-4337-801e-02c450a3c4d4,Electronics,Brand_A,152.0,-0.8490783510520137,-0.8722834060617879,-0.48884659310364165,Medium,3.0,1977.0,Winter
b3edefd3-68f1-4d4c-a182-28ea8231d858,26.0,other,Low,"878 Harry Drives Suite 831
Baldwinshire, WY 82655",4fd31d6c-ba4d-4fac-84f8-3d4d94f8a155,2020-03-04,b8c2a74e-93eb-4f21-800f-f67367a1bae9,Electronics,Brand_C,257.0,-0.3970201314049946,1.6581699061771322,1.6886437993401957,Low,3.0,1980.0,Summer
fcf97664-744d-4323-a951-9c00839db18a,72.0,male,Medium,"821 Davis Walk
Parkschester, CO 84547",cfcd9221-58d0-4b5b-a14c-38380f8bc7a5,2020-03-04,0dd317db-820c-443c-8d44-0a6df4192f3d,Clothing,Brand_C,330.0,0.20572416145769756,0.573689915217595,-1.5775917893255602,High,3.0,2023.0,Winter
Hidden,55.0,male,Low,"22868 William Walks
West Marthashire, IA 55784",31c770f6-327e-46ed-90db-e15db8b6e793,2020-03-05,03b23d83-8587-41a8-8f45-c1f840163075,Books,,50.0,-0.736063796140259,-1.2337767363816337,0.9628136685255833,High,3.0,2013.0,Spring
57d7d9d6-587b-49a7-866f-dd1c0592beb3,51.0,other,High,"17610 William Hill Suite 481
Lake Johnbury, AR 37457",947317fe-1c16-40f3-8400-4265404d665f,2020-03-05,4754f127-289f-4216-9635-6443f0e1a608,Electronics,Brand_A,424.0,-0.3970201314049946,-0.8722834060617879,-0.12593152769633542,Medium,3.0,1991.0,Spring
4ae01a6f-c566-4668-b6d1-97652112ac15,35.0,other,Medium,"Unit 0495 Box 4309
DPO AE 28597",53483f39-72bd-4062-b777-620d40e288aa,2020-03-06,622e9aa9-4fc2-4f0c-8165-81d23d7126e6,Books,Brand_B,346.0,1.5242273020948367,0.573689915217595,0.9628136685255833,Low,3.0,1991.0,Summer
832dd808-2cc2-42f6-851e-38ed9c9a85fe,50.0,other,High,"01757 Jason Groves Apt. 373
Lake Michaelport, GA 53565",43428639-e335-4d58-844f-228e427297d4,2020-03-09,,Books,Brand_B,276.0,-0.057976466669730255,1.6581699061771322,-0.12593152769633542,Low,3.0,1971.0,Summer
294c2a3f-a66b-4bd3-bd45-68edefc0606e,69.0,male,Low,"0089 Lewis Parkway
Brandyshire, NJ 58037",594afe76-74f4-4271-bc20-af983adb4544,2020-03-13,8f37eb07-fa6d-419e-9162-cf750cae0a36,Books,Brand_B,314.0,0.7331254177125532,0.21219658489774934,0.599898603118277,Low,3.0,2007.0,Fall
96e7bc01-4700-4de9-a691-e6b2f1030f05,50.0,other,Medium,"USNS Gomez
FPO AP 85507",75ed5517-fcd1-4ed4-8e88-2ecb88cd8c75,2020-03-15,8ae687e0-53df-4035-9e47-85ff62c64804,Hidden,Brand_B,64.0,0.695453899408635,-0.14929674542209637,-0.12593152769633542,Medium,3.0,1998.0,Hidden
fbd5b570-1353-499d-a56f-58a76aba0eed,49.0,male,Low,"0384 Michelle Radial
Lake Kristinmouth, KY 34766",aec6ce07-4362-4295-bf34-706a4f4b1615,2020-03-17,b8736da5-4be0-417e-a90a-ef82c0c141e4,Clothing,Brand_C,375.0,-1.2634650523951145,-1.5952700667014792,0.2369835377109708,Medium,3.0,1974.0,Winter
2fcb2557-83f1-44f9-a9d6-542bd6932e4f,27.0,female,Medium,"04087 Rojas Stream Suite 727
East Sandraborough, ND 82669",245ec68a-3381-443c-a4f6-a8214bda7f96,2020-03-20,cdd22c17-02ca-4620-9d74-4a6feb91eec5,Electronics,Brand_B,369.0,-1.4894941622186242,1.2966765758572865,1.3257287339328894,Medium,3.0,1981.0,Spring
0489fd02-ebe3-4694-bb3b-6bbc016511f5,61.0,female,High,,980950fc-98fb-4a06-9880-a265868a4bb2,2020-03-24,31487994-9aa6-40fb-bac1-a7afcae5f8d7,,Brand_C,151.0,-1.753194790346052,-0.14929674542209637,-1.5775917893255602,Low,3.0,1997.0,Summer
5eace9bf-e5a9-4f27-b6ea-383119a69212,65.0,male,Low,"142 Cheryl Forks Apt. 648
Martinland, NV 67561",e28f589b-dd4a-4de9-b8b5-944300d9034c,2020-03-27,eeb619e3-c872-4139-93c5-5831c24897b7,Clothing,Brand_A,439.0,0.13038112484986103,0.21219658489774934,0.2369835377109708,Medium,3.0,1981.0,Spring
d8c6f7da-e8f5-4166-ad57-a1c64f485fc3,71.0,other,Medium,"PSC 2740, Box 3476
APO AE 64136",1f668538-a7d6-4a6b-ae37-93b6cae9e0a2,2020-03-27,7602f1cf-3344-4107-b6ea-7091a06a8701,Books,Brand_B,422.0,-0.6230492412285041,1.2966765758572865,0.599898603118277,Low,3.0,2020.0,Spring
fd43218a-9c7b-4144-847c-4d8be0d8cb7e,19.0,other,Medium,"USNV Oconnor
FPO AA 02204",e14998fa-2b82-4449-afdc-5bbfce93e797,2020-03-31,49314f88-5be4-4d5e-9b70-cf9befeeb05e,Clothing,Brand_B,116.0,-1.4141511256107877,-1.2337767363816337,-1.214676723918254,High,3.0,2002.0,Fall
6bd55ad1-a173-4598-a923-3dbd8ebaca84,71.0,male,Low,"0670 Tracey Estates
Woodardmouth, AK 28451",1468a2b5-d16f-4118-93a0-10c4d7c292b8,2020-04-01,5abcf84e-8571-46c9-825c-37fa39b26738,Books,Brand_A,488.0,0.8084684543203897,-0.8722834060617879,-0.12593152769633542,High,4.0,1993.0,Spring
47ba8465-99b5-4b9a-8017-bf786bd7b0a0,35.0,female,Low,"2491 Ellis Oval
Leemouth, SC 18882",c6d73a39-d057-42fc-afa2-b8fb1be44947,2020-04-01,3dc8d1d8-3c2b-4a2a-9e71-d73896d0f754,Electronics,,56.0,-1.1127789791794416,-0.14929674542209637,-0.48884659310364165,Medium,4.0,2022.0,Winter
21b11d41-34fb-4961-94cb-b4e65628b9b2,59.0,other,Medium,"2232 Nicole Mission Suite 541
West Paul, AR 56137",b17a6ab2-0e84-4269-8c6b-a899df3de91d,2020-04-01,d5fd4f49-5d98-451e-9a77-c19e04313920,Electronics,Brand_C,133.0,-0.4723631680128311,-0.14929674542209637,-0.48884659310364165,Medium,4.0,2020.0,Fall
85d911b8-ec13-49fe-960c-fe121a753b16,21.0,male,Medium,Hidden,c8a6a868-9a0a-4fb7-aa57-4c99c3b973f5,2020-04-01,f9059869-2367-42c4-91db-e5ca17c58bb7,Clothing,Brand_B,140.0,-0.2086625398854033,1.6581699061771322,0.2369835377109708,High,4.0,1985.0,Spring
9837bb15-3beb-4114-af01-5bc095b33338,68.0,male,Medium,"21501 Johnson Ways Suite 145
North Bryanside, MN 48390",,2020-04-05,3b6c07e3-09be-4f32-83c3-41f9c49c5d05,Electronics,Brand_C,487.0,1.1098406007517359,-0.8722834060617879,-1.5775917893255602,High,4.0,1975.0,Spring
2d5d7ef7-89a9-444e-8fd4-081d1413349e,45.0,male,High,"3137 Denise Dale
New Pamelaview, MI 02697",c5abec34-2e4f-4ef3-9861-86a69fa47121,2020-04-06,10428ff4-3ec7-4bc3-b6cc-fef4468926ea,Clothing,Brand_A,194.0,1.411212747183082,0.9351832455374408,0.2369835377109708,High,4.0,1985.0,Fall
4d70ef0b-017c-46c4-89cf-427f7b06eb7e,58.0,female,Low,"7787 Cassidy Mission
Port Holly, LA 65576",dee437b5-d303-4b59-aa7d-6b5eaa011df0,2020-04-06,2243ccd1-ca32-45e9-977a-a637113f64a8,Electronics,Brand_A,25.0,-0.7737353144441772,-0.5107900757419421,0.9628136685255833,High,4.0,2008.0,Spring
63a9340c-9855-4c5d-8b78-a045d5c35da5,34.0,other,High,"555 Natalie Club
North Kevinmouth, CO 26938",4d6e00d2-d021-4a87-a8bf-ebbf63762828,2020-04-08,407b2821-e44e-4131-94ea-4e45c97113c2,Clothing,,20.0,-0.4723631680128311,-1.2337767363816337,0.9628136685255833,Medium,4.0,1980.0,Fall
6403cd7d-f85a-45f0-8045-bebf2298f732,31.0,female,Medium,"854 Morales Field Suite 615
Moorebury, FM 50932",2f335e4b-c4c9-4808-ab3f-510ecfe72979,2020-04-09,31dee86b-1435-4113-a2d3-9016d2153f28,Electronics,Brand_C,302.0,-0.736063796140259,0.9351832455374408,0.9628136685255833,High,4.0,1981.0,Winter
a566be69-e046-47d3-b12a-aedb0a4c2e9c,62.0,other,Medium,"47755 Benjamin Greens Suite 736
Lake Tinaport, ND 09043",,2020-04-10,84b5c7e4-da50-40a1-ac0c-0037c13c8d3f,Electronics,Brand_A,194.0,-1.602508717130379,1.2966765758572865,1.6886437993401957,High,4.0,1981.0,Summer
98d7953a-1750-432e-baca-05b7ac8b3a5f,22.0,female,High,"4415 Melanie Isle
Beardmouth, PR 06700",46a38d82-cd5f-4f59-b743-6fff29deccef,2020-04-12,,Clothing,Brand_C,23.0,1.147512119055654,0.573689915217595,-1.214676723918254,High,4.0,1986.0,Spring
df6f0da9-e4c3-4267-a784-fc8b35950897,42.0,other,High,"75281 Tony Plaza
Maureenland, SC 75499",578e53ed-515a-41a3-b869-84cd430f7249,2020-04-14,e7f42046-2ea0-4780-ac52-1165cef026f4,Clothing,,209.0,1.5995703387026732,-1.2337767363816337,-0.12593152769633542,Medium,4.0,1979.0,Winter
88601ef4-484f-40e4-a727-9a8667ca4985,27.0,other,Medium,"05410 Jennifer Vista Suite 523
Brittanytown, ME 92706",8a00da63-5968-4673-afdc-088de2781473,2020-04-15,9bd6f7fb-ff55-4262-9a10-ad892177837e,Books,Brand_C,190.0,0.9214830092321445,-1.5952700667014792,-0.12593152769633542,High,4.0,1990.0,Fall
3cddcc8e-e3d5-4a23-a01b-3746966d188c,30.0,other,Low,"297 Allen Manors
Hendersonfurt, VA 56844",a4f63c7d-0ccc-4d71-9289-ad944de40c38,2020-04-16,ef817d47-0474-475b-ab31-cde429fbf903,Clothing,Brand_A,246.0,1.1851836373595723,0.9351832455374408,-1.5775917893255602,Low,4.0,2018.0,Spring
1a2ecc71-c9a0-4660-9dfb-f11e0cf0639d,62.0,female,High,"115 Shari Park Suite 427
Williamsport, FL 28527",0c3c918f-a3d4-4c5c-91c3-c5b852cde9f3,2020-04-16,3206acf2-bdee-4543-979d-3e20f0fae01b,Electronics,Brand_C,254.0,1.1851836373595723,1.6581699061771322,-1.214676723918254,Low,4.0,1997.0,Fall
16a65f88-2939-4bb1-92a7-0f675d4a2e6f,32.0,female,Low,"2369 James Branch
Brianport, HI 73472",67b39e69-454d-4d91-943e-6f2c855a050c,2020-04-18,7b7a6663-2fa0-4aba-b389-bd5e088763c2,Books,Brand_B,430.0,1.1098406007517359,0.9351832455374408,-1.5775917893255602,High,4.0,1992.0,Summer
b16cf97e-63f7-4510-9a6e-fc2059e45a9f,48.0,female,Low,"69934 Lucas Lights Apt. 751
Port Elizabeth, IA 20768",da91330d-f94e-4488-8763-1a045e7f5fff,2020-04-22,b03b33cd-f2f5-409a-9c63-fe8f18add122,Books,Brand_A,168.0,0.8084684543203897,1.2966765758572865,-0.12593152769633542,High,4.0,2015.0,Hidden
d48a045b-37ae-48b8-830c-587e643ea98f,50.0,female,Medium,"84740 Mark Manor
South Parkerton, VI 86191",0e53bf26-4a56-4201-811b-a7086470f2aa,2020-04-23,ccf4a0b1-2089-405d-8ea6-bdb846c642d0,Books,Brand_A,103.0,-1.1127789791794416,0.21219658489774934,-1.5775917893255602,Low,4.0,2000.0,Fall
